year,intended_doubling_time_months,mistaken_doubling_time_months
2022.3405405405406,8.837027027026942,18.235601342659535
2022.3467467467467,8.825855855855934,18.183360284629153
2022.352952952953,8.814684684684515,18.131240526766007
2022.3591591591592,8.803513513513508,18.07924185334305
2022.3653653653653,8.792342342342499,18.027364048893798
2022.3715715715716,8.781171171171081,17.975606898217883
2022.3777777777777,8.770000000000072,17.923970186386615
2022.383983983984,8.758828828828655,17.872453698729455
2022.3901901901902,8.747657657657646,17.821057220848992
2022.3963963963963,8.736486486486637,17.769780538607563
2022.4026026026027,8.72531531531522,17.718623438132724
2022.4088088088088,8.71414414414421,17.66758570582266
2022.4150150150151,8.702972972972793,17.61666712833294
2022.4212212212212,8.691801801801784,17.565867492591217
2022.4274274274273,8.680630630630775,17.515186585784054
2022.4336336336337,8.669459459459357,17.46462419536231
2022.4398398398398,8.658288288288349,17.41418010904651
2022.4460460460461,8.647117117116931,17.363854114813684
2022.4522522522523,8.635945945945922,17.313646000912
2022.4584584584584,8.624774774774913,17.26355555584767
2022.4646646646647,8.613603603603496,17.21358256839025
2022.4708708708708,8.602432432432487,17.16372682757801
2022.4770770770772,8.591261261261069,17.11398812270489
2022.4832832832833,8.58009009009006,17.06436624333499
2022.4894894894894,8.568918918919053,17.014860979289523
2022.4956956956958,8.557747747747634,16.965472120652223
2022.5019019019019,8.546576576576626,16.91619945777451
2022.5081081081082,8.535405405405207,16.86704278126267
2022.5143143143143,8.5242342342342,16.818001881992085
2022.5205205205204,8.513063063063191,16.76907655109449
2022.5267267267268,8.501891891891773,16.72026657996316
2022.532932932933,8.490720720720764,16.67157176025809
2022.5391391391393,8.479549549549347,16.622991883893327
2022.5453453453454,8.468378378378338,16.574526743051003
2022.5515515515515,8.457207207207329,16.52617613016875
2022.5577577577578,8.446036036035911,16.477939837944835
2022.563963963964,8.434864864864903,16.429817659343247
2022.5701701701703,8.423693693693485,16.381809387581207
2022.5763763763764,8.412522522522476,16.333914816143036
2022.5825825825825,8.401351351351467,16.286133738767695
2022.5887887887889,8.39018018018005,16.238465949453854
2022.594994994995,8.37900900900904,16.190911242464942
2022.6012012012013,8.367837837837623,16.14346941231679
2022.6074074074074,8.356666666666614,16.096140253791326
2022.6136136136136,8.345495495495605,16.048923561924255
2022.61981981982,8.334324324324188,16.001819132010095
2022.626026026026,8.323153153153179,15.954826759607174
2022.6322322322324,8.311981981981761,15.90794624052531
2022.6384384384385,8.300810810810752,15.86117737083951
2022.6446446446446,8.289639639639745,15.814519946877663
2022.650850850851,8.278468468468326,15.767973765225555
2022.657057057057,8.267297297297318,15.721538622731831
2022.6632632632634,8.2561261261259,15.675214316495781
2022.6694694694695,8.244954954954892,15.629000643880875
2022.6756756756756,8.233783783783885,15.582897402502649
2022.681881881882,8.222612612612465,15.536904390233612
2022.688088088088,8.211441441441458,15.491021405208112
2022.6942942942942,8.200270270270448,15.445248245812067
2022.7005005005005,8.189099099099032,15.399584710687849
2022.7067067067067,8.177927927928021,15.35403059873904
2022.712912912913,8.166756756756605,15.308585709118663
2022.7191191191191,8.155585585585595,15.263249841242256
2022.7253253253252,8.144414414414586,15.218022794776079
2022.7315315315316,8.133243243243168,15.172904369641886
2022.7377377377377,8.122072072072159,15.127894366021764
2022.743943943944,8.110900900900742,15.082992584346336
2022.7501501501501,8.099729729729733,15.038198825307758
2022.7563563563563,8.088558558558724,14.993512889848091
2022.7625625625626,8.077387387387306,14.948934579163954
2022.7687687687687,8.066216216216297,14.904463694711335
2022.774974974975,8.05504504504488,14.860100038193925
2022.7811811811812,8.04387387387387,14.81584341157598
2022.7873873873873,8.032702702702863,14.77169361707075
2022.7935935935936,8.021531531531444,14.727650457145215
2022.7997997997998,8.010360360360437,14.68371373452471
2022.806006006006,7.999189189189019,14.639883252181427
2022.8122122122122,7.9880180180180105,14.59615881334717
2022.8184184184183,7.9768468468470015,14.552540221501879
2022.8246246246247,7.965675675675584,14.509027280378305
2022.8308308308308,7.954504504504575,14.465619793966573
2022.8370370370371,7.9433333333331575,14.422317566502873
2022.8432432432433,7.9321621621621485,14.379120402481991
2022.8494494494494,7.92099099099114,14.336028106646015
2022.8556556556557,7.909819819819722,14.293040483988914
2022.8618618618618,7.898648648648713,14.250157339761088
2022.8680680680682,7.8874774774772956,14.207378479458168
2022.8742742742743,7.876306306306287,14.164703708833382
2022.8804804804804,7.865135135135278,14.122132833886411
2022.8866866866867,7.85396396396386,14.079665660867924
2022.8928928928929,7.842792792792851,14.037301996284056
2022.8990990990992,7.831621621621434,13.995041646885326
2022.9053053053053,7.820450450450425,13.95288441967887
2022.9115115115114,7.809279279279417,13.91083012191744
2022.9177177177178,7.798108108107998,13.86887856110387
2022.923923923924,7.78693693693699,13.827029544995472
2022.9301301301302,7.775765765765572,13.785282881593123
2022.9363363363364,7.764594594594564,13.743638379153353
2022.9425425425425,7.7534234234235555,13.702095846177453
2022.9487487487488,7.742252252252137,13.660655091415844
2022.954954954955,7.731081081081129,13.619315923872534
2022.9611611611613,7.719909909909711,13.578078152794223
2022.9673673673674,7.7087387387387025,13.536941587682275
2022.9735735735735,7.697567567567694,13.495906038281994
2022.9797797797798,7.686396396396276,13.454971314586903
2022.985985985986,7.675225225225267,13.41413722684312
2022.9921921921923,7.6640540540538495,13.373403585538671
2022.9983983983984,7.652882882882841,13.332770201415236
2023.0046046046045,7.641711711711832,13.292236885457573
2023.0108108108109,7.630540540540414,13.2518034488978
2023.017017017017,7.619369369369405,13.211469703219645
2023.0232232232233,7.608198198197988,13.171235460147884
2023.0294294294295,7.597027027026979,13.131100531660014
2023.0356356356356,7.58585585585597,13.091064729975752
2023.041841841842,7.574684684684552,13.051127867561254
2023.048048048048,7.563513513513543,13.011289757133323
2023.0542542542544,7.552342342342126,12.97155021164901
2023.0604604604605,7.541171171171117,12.931909044317099
2023.0666666666666,7.530000000000109,12.892366068587712
2023.072872872873,7.51882882882869,12.852921098156543
2023.079079079079,7.507657657657682,12.813573946968972
2023.0852852852854,7.496486486486264,12.774324429209784
2023.0914914914915,7.485315315315256,12.73517235931453
2023.0976976976976,7.4741441441442475,12.696117551959247
2023.103903903904,7.462972972972829,12.657159822064637
2023.11011011011,7.451801801801821,12.618298984800134
2023.1163163163164,7.440630630630403,12.579534855573765
2023.1225225225226,7.429459459459395,12.54086725004331
2023.1287287287287,7.418288288288386,12.502295984106217
2023.134934934935,7.407117117116968,12.463820873903694
2023.1411411411411,7.395945945945959,12.425441735824721
2023.1473473473475,7.384774774774542,12.387158386496013
2023.1535535535536,7.373603603603533,12.348970642793123
2023.1597597597597,7.362432432432524,12.310878321830398
2023.165965965966,7.351261261261106,12.272881240965008
2023.1721721721722,7.340090090090097,12.234979217800982
2023.1783783783783,7.328918918919088,12.197172070180642
2023.1845845845846,7.317747747747671,12.159459616188613
2023.1907907907907,7.306576576576662,12.121841674155768
2023.196996996997,7.295405405405244,12.084318062649398
2023.2032032032032,7.284234234234235,12.046888600484078
2023.2094094094093,7.273063063063227,12.009553106711785
2023.2156156156157,7.261891891891809,11.972311400625951
2023.2218218218218,7.250720720720801,11.935163301765279
2023.2280280280281,7.239549549549382,11.898108629904069
2023.2342342342342,7.228378378378374,11.861147205062911
2023.2404404404404,7.217207207207366,11.824278847498999
2023.2466466466467,7.206036036035948,11.787503377710015
2023.2528528528528,7.19486486486494,11.75082061643802
2023.2590590590592,7.183693693693521,11.714230384659825
2023.2652652652653,7.172522522522513,11.67773250359754
2023.2714714714714,7.161351351351504,11.641326794709057
2023.2776776776777,7.150180180180087,11.605013079691858
2023.2838838838838,7.139009009009078,11.568791180486825
2023.2900900900902,7.12783783783766,11.532660919268798
2023.2962962962963,7.116666666666651,11.496622118456925
2023.3025025025024,7.105495495495641,11.460674600705289
2023.3087087087088,7.094324324324225,11.424818188906686
2023.3149149149149,7.083153153153215,11.389052706196342
2023.3211211211212,7.071981981981798,11.3533779759426
2023.3273273273273,7.060810810810788,11.317793821757183
2023.3335335335335,7.04963963963978,11.282300067485881
2023.3397397397398,7.038468468468362,11.246896537212283
2023.345945945946,7.027297297297354,11.2115830552615
2023.3521521521523,7.016126126125935,11.176359446190897
2023.3583583583584,7.004954954954927,11.141225534800263
2023.3645645645645,6.993783783783919,11.10618114612261
2023.3707707707708,6.982612612612501,11.07122610542785
2023.376976976977,6.971441441441493,11.03636023822649
2023.3831831831833,6.960270270270074,11.00158337026042
2023.3893893893894,6.949099099099066,10.966895327513033
2023.3955955955955,6.937927927928058,10.93229593620007
2023.4018018018019,6.92675675675664,10.897785022773304
2023.408008008008,6.915585585585632,10.863362413924115
2023.4142142142143,6.904414414414213,10.829027936574473
2023.4204204204204,6.893243243243205,10.794781417886881
2023.4266266266266,6.882072072072196,10.76062268525534
2023.432832832833,6.870900900900779,10.726551566308988
2023.439039039039,6.85972972972977,10.69256788891562
2023.4452452452454,6.848558558558352,10.658671481172808
2023.4514514514515,6.837387387387343,10.624862171417693
2023.4576576576576,6.826216216216333,10.591139788218038
2023.463863863864,6.815045045044917,10.557504160375887
2023.47007007007,6.803873873873907,10.523955116930978
2023.4762762762764,6.79270270270249,10.490492487152022
2023.4824824824825,6.78153153153148,10.45711610054628
2023.4886886886886,6.770360360360472,10.423825786850866
2023.494894894895,6.759189189189054,10.390621376036227
2023.501101101101,6.748018018018046,10.357502698309592
2023.5073073073074,6.736846846846627,10.324469584106295
2023.5135135135135,6.725675675675619,10.291521864099318
2023.5197197197197,6.714504504504611,10.258659369190617
2023.525925925926,6.703333333333193,10.22588193051457
2023.5321321321321,6.692162162162185,10.193189379441435
2023.5383383383385,6.680990990990766,10.160581547568734
2023.5445445445446,6.669819819819758,10.128058266730656
2023.5507507507507,6.65864864864875,10.095619368989558
2023.556956956957,6.647477477477332,10.063264686639306
2023.5631631631632,6.636306306306324,10.030994052208696
2023.5693693693695,6.625135135134905,9.998807298452983
2023.5755755755756,6.613963963963897,9.966704258363123
2023.5817817817817,6.602792792792888,9.934684765157371
2023.587987987988,6.591621621621471,9.902748652284643
2023.5941941941942,6.580450450450462,9.870895753427831
2023.6004004004005,6.569279279279044,9.839125902495429
2023.6066066066066,6.558108108108035,9.80743893363072
2023.6128128128128,6.546936936937025,9.77583468120342
2023.619019019019,6.535765765765609,9.744312979813017
2023.6252252252252,6.524594594594599,9.712873664292035
2023.6314314314313,6.513423423423591,9.681516569698926
2023.6376376376377,6.502252252252172,9.650241531321377
2023.6438438438438,6.491081081081164,9.619048384679576
2023.6500500500501,6.479909909909746,9.587936965517962
2023.6562562562563,6.468738738738738,9.556907109814247
2023.6624624624624,6.45756756756773,9.525958653771236
2023.6686686686687,6.446396396396311,9.495091433820058
2023.6748748748748,6.435225225225303,9.464305286623404
2023.6810810810812,6.424054054053885,9.43360004906741
2023.6872872872873,6.412882882882877,9.402975558270532
2023.6934934934934,6.401711711711869,9.372431651575457
2023.6996996996997,6.39054054054045,9.341968166552313
2023.7059059059059,6.379369369369442,9.311584941001872
2023.7121121121122,6.368198198198024,9.281281812947507
2023.7183183183183,6.357027027027016,9.251058620643954
2023.7245245245244,6.345855855856007,9.220915202569351
2023.7307307307308,6.334684684684589,9.1908513974284
2023.736936936937,6.32351351351358,9.160867044155484
2023.7431431431432,6.312342342342163,9.130961981906777
2023.7493493493494,6.301171171171154,9.101136050068872
2023.7555555555555,6.290000000000144,9.071389088250907
2023.7617617617618,6.278828828828727,9.041720936287712
2023.767967967968,6.267657657657717,9.01213143424285
2023.7741741741743,6.256486486486301,8.98262042240086
2023.7803803803804,6.245315315315291,8.953187741275741
2023.7865865865865,6.234144144144283,8.923833231603211
2023.7927927927929,6.2229729729728644,8.89455673434378
2023.798998998999,6.211801801801856,8.865358090685756
2023.8052052052053,6.200630630630438,8.836237142037609
2023.8114114114114,6.18945945945943,8.807193730036328
2023.8176176176175,6.178288288288422,8.778227696539753
2023.823823823824,6.167117117117003,8.749338883629637
2023.83003003003,6.155945945945995,8.72052713361464
2023.8362362362363,6.144774774774577,8.6917922890227
2023.8424424424425,6.133603603603569,8.663134192609366
2023.8486486486486,6.122432432432561,8.634552687350183
2023.854854854855,6.111261261261142,8.60604761644374
2023.861061061061,6.100090090090134,8.577618823314564
2023.8672672672674,6.088918918918716,8.54926615160568
2023.8734734734735,6.077747747747708,8.520989445186748
2023.8796796796796,6.066576576576699,8.492788548146603
2023.885885885886,6.055405405405281,8.464663304796229
2023.892092092092,6.044234234234272,8.436613559671624
2023.8982982982984,6.033063063062855,8.408639157526451
2023.9045045045045,6.021891891891846,8.380739943340076
2023.9107107107106,6.010720720720836,8.3529157623102
2023.916916916917,5.999549549549419,8.325166459855764
2023.923123123123,5.98837837837841,8.297491881619827
2023.9293293293294,5.977207207206993,8.269891873462281
2023.9355355355356,5.966036036035984,8.242366281467763
2023.9417417417417,5.954864864864975,8.214914951938413
2023.947947947948,5.943693693693557,8.187537731396738
2023.9541541541541,5.932522522522548,8.16023446658844
2023.9603603603605,5.921351351351131,8.13300500447519
2023.9665665665666,5.910180180180122,8.10584919224251
2023.9727727727727,5.899009009009114,8.07876687729257
2023.978978978979,5.887837837837695,8.051757907247008
2023.9851851851852,5.876666666666687,8.024822129949754
2023.9913913913915,5.865495495495269,7.9979593934598725
2023.9975975975976,5.854324324324261,7.971169546059343
2024.0038038038037,5.843153153153252,7.944452436245934
2024.01001001001,5.831981981981834,7.917807912736043
2024.0162162162162,5.820810810810825,7.891235824467385
2024.0224224224226,5.809639639639408,7.8647360205920265
2024.0286286286287,5.798468468468399,7.838308350483995
2024.0348348348348,5.787297297297391,7.811952663732262
2024.0410410410411,5.776126126125972,7.7856688101435445
2024.0472472472472,5.764954954954964,7.759456639744974
2024.0534534534536,5.753783783783546,7.733316002777199
2024.0596596596597,5.742612612612538,7.707246749701871
2024.0658658658658,5.731441441441529,7.681248731194787
2024.0720720720722,5.720270270270111,7.655321798148583
2024.0782782782783,5.709099099099102,7.629465801675385
2024.0844844844846,5.697927927927685,7.603680593100023
2024.0906906906907,5.686756756756676,7.577966023967402
2024.0968968968969,5.675585585585667,7.55232194603571
2024.1031031031032,5.664414414414249,7.526748211279118
2024.1093093093093,5.6532432432432405,7.501244671890355
2024.1155155155154,5.642072072072232,7.475811180274958
2024.1217217217218,5.630900900900814,7.45044758905388
2024.1279279279279,5.619729729729806,7.425153751066136
2024.1341341341342,5.6085585585583875,7.3999295193620584
2024.1403403403403,5.597387387387379,7.3747747472106155
2024.1465465465465,5.58621621621637,7.3496892880927085
2024.1527527527528,5.575045045044953,7.324672995703791
2024.158958958959,5.563873873873944,7.299725723956431
2024.1651651651653,5.552702702702526,7.274847326973741
2024.1713713713714,5.5415315315315175,7.250037659096499
2024.1775775775775,5.530360360360509,7.225296574876582
2024.1837837837838,5.519189189189091,7.200623929079548
2024.18998998999,5.508018018018083,7.1760195766871675
2024.1961961961963,5.4968468468466645,7.151483372890901
2024.2024024024024,5.485675675675656,7.127015173098969
2024.2086086086085,5.474504504504647,7.102614832929839
2024.2148148148149,5.46333333333323,7.0782822082148
2024.221021021021,5.452162162162221,7.054017155000404
2024.2272272272273,5.440990990990803,7.029819529542115
2024.2334334334334,5.4298198198197944,7.005689188311182
2024.2396396396396,5.4186486486487855,6.981625987988301
2024.245845845846,5.407477477477368,6.957629785466091
2024.252052052052,5.396306306306359,6.933700437851538
2024.2582582582584,5.3851351351349415,6.909837802459684
2024.2644644644645,5.3739639639639325,6.886041736820467
2024.2706706706706,5.3627927927929235,6.8623120986724215
2024.276876876877,5.351621621621506,6.838648745965101
2024.283083083083,5.340450450450497,6.815051536861558
2024.2892892892894,5.3292792792790795,6.791520329732058
2024.2954954954955,5.3181081081080706,6.76805498316082
2024.3017017017016,5.3069369369370625,6.7446553559398446
2024.307907907908,5.295765765765644,6.721321307071278
2024.314114114114,5.284594594594636,6.698052695769841
2024.3203203203204,5.273423423423218,6.674849381456636
2024.3265265265265,5.2622522522522095,6.651711223765826
2024.3327327327327,5.251081081081201,6.628638082538485
2024.338938938939,5.239909909909782,6.605629817824982
2024.3451451451451,5.228738738738775,6.582686289887341
2024.3513513513515,5.217567567567356,6.559807359193137
2024.3575575575576,5.206396396396348,6.536992886422103
2024.3637637637637,5.1952252252253395,6.5142427324600165
2024.36996996997,5.184054054053922,6.491556758401112
2024.3761761761762,5.172882882882913,6.468934825550333
2024.3823823823825,5.1617117117114955,6.446376795417389
2024.3885885885886,5.1505405405404865,6.4238825297231905
2024.3947947947947,5.1393693693694775,6.4014518903938775
2024.401001001001,5.12819819819806,6.379084739563176
2024.4072072072072,5.117027027027051,6.356780939574589
2024.4134134134135,5.1058558558556335,6.334540352975598
2024.4196196196197,5.0946846846846245,6.3123628425239335
2024.4258258258258,5.0835135135136165,6.290248271181744
2024.432032032032,5.072342342342198,6.268196502117863
2024.4382382382382,5.06117117117119,6.246207398710035
2024.4444444444446,5.049999999999772,6.224280824539122
2024.4506506506507,5.0388288288287635,6.202416643395335
2024.4568568568568,5.027657657657754,6.180614719272464
2024.4630630630631,5.016486486486337,6.158874916370113
2024.4692692692693,5.005315315315327,6.137197099095892
2024.4754754754756,4.9941441441439105,6.115581132059708
