year_decimal,horizon_minutes
2023.3483606557602,1.5392840203491607
2023.3510928961973,1.5424235666223904
2023.3538251366344,1.5455651223975095
2023.3565573770716,1.5487086902489862
2023.3592896175087,1.55185427275624
2023.3620218579458,1.5550018725036556
2023.364754098383,1.5581514920805926
2023.36748633882,1.5613031340814
2023.3702185792572,1.5644568011054305
2023.3729508196943,1.5676124957570505
2023.3756830601315,1.5707702206456546
2023.3784153005686,1.5739299783856784
2023.3811475410057,1.5770917715966113
2023.3838797814428,1.5802556029030104
2023.38661202188,1.5834214749345117
2023.389344262317,1.5865893903258448
2023.3920765027542,1.5897593517168458
2023.3948087431913,1.5932095870319911
2023.3975409836285,1.5968201837024425
2023.4002732240656,1.6004331168069013
2023.4030054645027,1.6040483893716508
2023.4057377049398,1.607666004428859
2023.408469945377,1.6112859650165925
2023.411202185814,1.6149082741788316
2023.4139344262512,1.6185329349654891
2023.4166666666883,1.6221599504324213
2023.4193989071255,1.6257893236414471
2023.4221311475626,1.629421057660361
2023.4248633879997,1.633055155562949
2023.4275956284368,1.6366916204290063
2023.430327868874,1.6403304553443498
2023.433060109311,1.6439716634008372
2023.4357923497482,1.6476152476963792
2023.4385245901854,1.651261211334959
2023.4412568306225,1.654909557426645
2023.4439890710596,1.6585602890876092
2023.4467213114967,1.6622134094401413
2023.4494535519339,1.665868921612665
2023.452185792371,1.6695268287397556
2023.454918032808,1.6731871339621542
2023.4576502732452,1.6768498404267862
2023.4603825136824,1.6805149512867739
2023.4631147541195,1.684182469701457
2023.4658469945566,1.6878523988364063
2023.4685792349937,1.6915247418634398
2023.4713114754309,1.6951995019606418
2023.474043715868,1.698876682312377
2023.4767759563051,1.7025562861093075
2023.4795081967422,1.7062383165484099
2023.4822404371794,1.7099227768329919
2023.4849726776165,1.7136096701727086
2023.4877049180536,1.71729899978358
2023.4904371584907,1.7209907688880066
2023.4931693989279,1.724684980714789
2023.495901639365,1.7283816384991413
2023.4986338798021,1.7320807454827098
2023.5013661202393,1.7357823049135914
2023.5040983606764,1.7394863200463482
2023.5068306011135,1.7431927941420258
2023.5095628415506,1.746901730468171
2023.5122950819878,1.750613132298849
2023.5150273224249,1.7543270029146596
2023.517759562862,1.7580433456027567
2023.5204918032991,1.761762163656863
2023.5232240437363,1.7654834603772902
2023.5259562841734,1.769207239070955
2023.5286885246105,1.7729335030513962
2023.5314207650476,1.7766622556387957
2023.5341530054848,1.780393500159991
2023.536885245922,1.7845842159685343
