time,cumulative_progress,automation_fraction,progress_rate,software_progress_rate,coding_labor,research_stock,research_effort,experiment_capacity,human_only_progress_rate,ai_labor_contribution,human_labor_contribution,ai_software_progress_multiplier
2018.6,11.799350298949053,0.0017898484946484315,1.6942537932427113,1.0882637216827027,75.71683822769197,11.501809226717047,8.833527583038022,8.83352758303745,1.6922596038519588,0.20353350385965996,75.5133047238323,1.00046157038075
2018.7,11.968309518506528,0.0019370566438842117,1.683645901255526,1.0869722907855301,77.74654960266393,12.416888976905899,9.525003169582412,9.525003169581794,1.6818423259588375,0.22582702785614117,77.52072257480779,1.0004988124415093
2018.8,12.136112977606409,0.0020952161192742476,1.6727140677014352,1.0853569183214309,79.83260515696311,13.406673119257427,10.268983527271565,10.2689835272709,1.6712349442903274,0.251100275170387,79.58150488179272,1.0005402112832973
2018.9,12.302780242261,0.002265058792238569,1.6617129311741459,1.0836722428841543,81.97566116002056,14.473992420711287,11.069299752244769,11.069299752244051,1.6606912660821869,0.27859089420108774,81.69707026581948,1.000583763106031
2019.0,12.468333868514387,0.002447363946759272,1.6508672587967044,1.0821430315967042,84.17763980235335,15.6215597272884,11.93006798462659,11.930067984625817,1.6504334320977998,0.30876474235336104,83.86887506,1.0006301558148571
2019.1,12.632796412411789,0.0026429583779646456,1.6391959070622435,1.070096544552244,86.44098837672033,16.852087885016868,12.726545506613544,12.726545506612718,1.6387275194834405,0.34257406248933364,86.098414314231,1.0006809536443928
2019.2,12.796190429998422,0.002852719146522969,1.628194841427646,1.0587203436076456,88.76698516472685,18.168289739925555,13.574666327169192,13.574666327168313,1.6276897476274736,0.379762346700673,88.38722281802617,1.0007352150321105
2019.3,12.958538477318381,0.0030775764942980077,1.6179673836634447,1.048117750533445,91.15756915306976,19.572878138034245,14.477668425975079,14.47766842597414,1.6174231390455258,0.42069298981550673,90.73687616325425,1.0007932376720576
2019.4,13.119900355766443,0.003318574674148663,1.6085201523045285,1.0382953838645281,93.61478758386619,21.069973435561923,15.438985843777404,15.438985843776402,1.6079339917102025,0.46579575710731547,93.14899182675887,1.000855391373164
2019.5,13.280334108462835,0.003576832446655029,1.599786849664549,1.029186945914549,96.14073071311668,22.665290939766393,16.462258803592686,16.46225880359162,1.5991557590789158,0.5155004293470569,95.62523028376962,1.000921987351039
2019.6,13.439861840362246,0.0038534870634277553,1.5917287678612817,1.020753728801282,98.73752916313562,24.36439207171546,17.551345375669317,17.55134537566818,1.591049507798795,0.5702330121414718,98.16729615099415,1.0009932758673634
2019.7,13.598579067294313,0.004149888409314477,1.5842213246859926,1.0128711503159924,101.4073863777536,26.175409975449085,18.710334490953827,18.710334490952615,1.583490488877467,0.6304470177109778,100.77693936004262,1.0010695040469826
2019.8,13.756581305087591,0.004467504373405297,1.577180402684407,1.005455093004407,104.15319162051767,28.106477794994746,19.943572708005078,19.943572708003785,1.5763937202434402,0.6972352584737251,103.45595636204395,1.0011519210751065
2019.9,13.913964069572073,0.004807932982356111,1.5705509444341477,0.9984504994441473,106.97681632432536,30.165728674396966,21.255641507836025,21.255641507834646,1.5697045342801612,0.7706249599792727,106.20619136434608,1.0012399095271909
2020.0,14.070822876576317,0.005172915863655329,1.5643016650279322,0.9918260847279323,109.88100630896732,32.36129575768209,22.651412357072022,22.651412357070555,1.563391118233258,0.8514687089673174,109.0295376,1.0013341735880619
2020.1,14.22725324192996,0.005564353192992909,1.5621773846438867,0.9859592032438901,112.86865674097537,34.70131218889037,24.14563884027675,24.145638840275183,1.5610901538601891,0.9407181105694207,111.92793863040595,1.001435459871511
2020.2,14.383410316314343,0.005984486619332767,1.5599950134321925,0.9800342309321908,115.94263976383436,37.20967705300026,25.735404789425832,25.735404789424162,1.5587488993631724,1.0392500786094843,114.90338968522488,1.0015442988963537
2020.3,14.539341966948589,0.006435479608033324,1.5584252247637234,0.9747218411637251,119.10582835281055,39.87103565721499,27.426606279595706,27.426606279593926,1.5570371470504496,1.1478893189255501,117.957939033885,1.0016610491578393
2020.4,14.695087092229734,0.0069196435919702155,1.5573920158737746,0.9699460311737712,122.36150129811193,42.69534093878149,29.225497579292647,29.225497579290753,1.5558784165203012,1.2678119018299725,121.09368939628196,1.001786483520979
2020.5,14.850700060385181,0.007439527546752339,1.5566936322711138,0.9655050464711137,125.71302189778692,45.69956997496408,31.138703003143824,31.138703003141806,1.5550707100936538,1.4002225075738863,124.31279939021303,1.0019212891340499
2020.6,15.0062352396434,0.007997896023279534,1.5561868911100092,0.9612557042100127,129.16384515241202,48.90069984304608,33.173237827324684,33.17323782732253,1.5544706299404596,1.5463601350149503,127.61748501739707,1.0020660787412166
2020.7,15.16174699823286,0.008597749067894879,1.5557754335453822,0.9571016455453805,132.71782028996898,52.315707620312615,35.33654012753829,35.336540127536004,1.5539813576445771,1.7077991010426956,131.0100211889263,1.0022217826467115
2020.8,15.31728970438097,0.009242344068759331,1.5553997371893846,0.9529833480893863,136.37889177420075,55.96157038402531,37.63648556359745,37.63648556359501,1.5535429593883099,1.886148482933919,134.49274329126683,1.002389220993904
2020.9,15.472917726316549,0.009935219714401684,1.5550293930457726,0.9488704028457693,140.151376252843,59.855265211477914,40.081421685077295,40.081421685074694,1.5531244223335103,2.0833274588731854,138.0680487939698,1.0025694462340438
2021.0,15.628685432267007,0.010680222266690294,1.5546561943089774,0.9447546030089775,144.03963022026653,64.01376917992988,42.68018309329217,42.68018309328941,1.5527170458883954,2.301231320266538,141.7383989,1.0027633046774067
2021.1,15.78464719046081,0.011481534367771428,1.5600960091837837,0.9482419027937853,152.94550236768566,68.45405936666685,45.80914729514828,45.80914729514531,1.5579622025111206,2.626192542158094,150.31930982552757,1.002971906608448
2021.2,15.940923418482436,0.012344084376424756,1.5651848961151584,0.9513782746351576,162.41754166495582,73.22475061942137,49.16374855260214,49.163748552598946,1.5628485484191734,2.9978284341894152,159.4197132307664,1.003196959263006
2021.3,16.097696729497272,0.01327369767983108,1.5702463449341701,0.9544872083641712,172.49380338925295,78.32509987049139,52.760017094454724,52.76001709445131,1.5676977757439776,3.4227439486885487,169.0710594405644,1.003439591440838
